1601,Waco,United States,ACT,KACT,31.6112995147705,-97.2304992675781,3700,Waco Regional Airport,,{'1671': {103: 102}}
1602,Atlantic City,United States,ACY,KACY,39.4575996398926,-74.5772018432617,3524,Atlantic City International Airport,,"{'1846': {100: 64}, '1691': {100: 65}, '1633': {100: 64}, '1770': {100: 65}, '1675': {100: 64}, '1884': {100: 64}, '1797': {100: 65}, '1806': {100: 64}}"
1603,Alexandria,United States,AEX,KAEX,31.3274002075195,-92.5497970581055,3852,Alexandria International Airport,,{'1671': {103: 102}}
1604,Bush Field,United States,AGS,KAGS,33.3698997497559,-81.9645004272461,3658,Augusta Regional At Bush Field,,"{'1654': {75: 95, 103: 91}, '1611': {82: 74}}"
1606,Albany,United States,ALB,KALB,42.7482986450195,-73.8016967773438,3864,Albany International Airport,,"{'1746': {99: 79}, '1691': {99: 79}, '1654': {75: 64, 103: 64}, '1818': {75: 95}, '1611': {82: 109}, '1668': {103: 91}, '1884': {99: 79}, '1806': {102: 64}, '1792': {80: 92}, '1801': {80: 92}, '1633': {80: 92}, '1770': {99: 79}, '1639': {99: 79}, '1772': {99: 79}}"
1607,Waterloo,United States,ALO,KALO,42.5570983886719,-92.4002990722656,5718,Waterloo Regional Airport,,{'1806': {103: 103}}
1609,Amarillo,United States,AMA,KAMA,35.2193984985352,-101.706001281738,3840,Rick Husband Amarillo International Airport,,"{'1666': {99: 77}, '1746': {99: 77}, '1670': {99: 79}, '1671': {103: 102}}"
1610,Watertown,United States,ART,KART,43.9919013977051,-76.0216979980469,3838,Watertown International Airport,,{'1806': {103: 103}}
1611,Atlanta,United States,ATL,KATL,33.6366996765137,-84.4281005859375,3682,Hartsfield Jackson Atlanta International Airport,,"{'1589': {82: 64}, '1708': {82: 109}, '1791': {72: 74, 82: 65, 83: 91}, '1657': {82: 80}, '1686': {82: 79}, '1884': {72: 74, 82: 84, 99: 79}, '1651': {82: 74}, '1721': {82: 109}, '1882': {82: 109}, '1979': {82: 69}, '1655': {72: 74, 82: 109}, '1597': {82: 74}, '1642': {72: 74, 82: 109, 99: 79}, '1767': {72: 74, 82: 84, 99: 75}, '1671': {82: 109, 75: 108, 100: 65}, '1666': {82: 109}, '1850': {72: 79, 82: 84, 99: 79}, '1865': {82: 80}, '1773': {98: 113}, '1838': {72: 74, 82: 110}, '1807': {72: 74, 82: 110}, '1797': {82: 109}, '1875': {82: 84}, '1670': {72: 79, 82: 84, 99: 79, 85: 64}, '1858': {73: 79, 82: 81}, '1804': {82: 109}, '1599': {82: 84}, '1788': {98: 113}, '1880': {82: 109, 83: 91}, '1615': {72: 79, 82: 110, 99: 79}, '1802': {72: 74, 82: 109}, '1793': {72: 74, 82: 110, 99: 79}, '1697': {83: 91}, '1606': {82: 109}, '1730': {82: 109}, '1785': {82: 74}, '1770': {72: 74, 82: 84, 99: 79}, '1780': {82: 109, 75: 80}, '1689': {82: 79}, '1843': {82: 110}, '1774': {82: 109}, '1706': {82: 74}, '1625': {82: 109}, '1867': {82: 84}, '1860': {72: 79, 82: 86, 99: 79, 102: 80}, '1741': {82: 74}, '1665': {82: 110}, '1729': {82: 109}, '1746': {72: 79, 82: 81, 99: 79}, '1714': {82: 109, 83: 91}, '1733': {82: 64}, '1616': {82: 109}, '1888': {98: 113}, '1869': {82: 84}, '1633': {72: 74, 82: 110, 99: 79}, '1762': {98: 113}, '1758': {72: 74, 82: 109, 99: 79}, '1765': {83: 91}, '1661': {82: 64, 83: 91}, '1812': {82: 110, 99: 79}, '1685': {82: 74}, '1675': {72: 74, 82: 109}, '1742': {72: 74, 82: 84, 99: 79}, '1637': {82: 110}, '1836': {72: 74, 82: 82}, '1662': {82: 80, 83: 91}, '1885': {82: 64}, '1676': {82: 74}, '1619': {72: 74, 82: 79}, '1782': {82: 109}, '1727': {82: 65}, '1856': {72: 74, 82: 109, 99: 75}, '1789': {82: 79}, '1849': {82: 79, 99: 79}, '1668': {72: 74, 82: 80, 99: 79}, '1713': {82: 109, 83: 91}, '1646': {82: 109, 83: 91}, '1712': {82: 65}, '1842': {82: 64, 83: 91}, '1851': {82: 109}, '1772': {72: 79, 82: 64, 99: 79}, '1887': {82: 109}, '1604': {82: 109}, '1898': {82: 74}, '1894': {82: 74, 83: 91}, '1781': {72: 74, 82: 110}, '1779': {82: 65}, '1654': {82: 110, 103: 65}, '1631': {82: 109}, '1818': {72: 74, 82: 109, 103: 101}, '1825': {82: 110}, '1743': {82: 82}, '1819': {82: 84, 99: 79, 103: 66}, '1718': {72: 74, 82: 109, 99: 75}, '1691': {72: 74, 82: 84, 99: 75, 100: 65}, '1641': {82: 109}, '1679': {82: 109}, '1806': {82: 74}, '1745': {83: 91}, '1756': {82: 109, 83: 91}, '1667': {72: 74, 82: 109}, '1771': {82: 109, 83: 91}, '1748': {72: 79, 82: 86, 99: 79}, '1846': {72: 74, 82: 110, 99: 75}, '1871': {82: 84}, '1639': {72: 79, 82: 109, 99: 79}, '1832': {82: 109}, '1824': {72: 74, 82: 109}, '1760': {82: 109}, '1682': {83: 91}, '1635': {82: 64}, '1674': {82: 109}, '1889': {82: 110}, '1821': {98: 113}, '1694': {82: 109}, '1877': {72: 74, 82: 110, 99: 79}, '1886': {85: 64}, '1900': {82: 74, 83: 91}, '1618': {83: 91}, '1648': {82: 109}, '1813': {73: 79, 82: 81}, '1734': {72: 74, 82: 109}, '1769': {98: 113}}"
1612,Appleton,United States,ATW,KATW,44.2580986023,-88.5190963745,4047,Appleton International Airport,,"{'1746': {74: 107}, '1859': {74: 65}, '1739': {74: 107}}"
1614,Augusta,United States,AUG,KAUG,44.3205986023,-69.7973022461,3701,Augusta State Airport,,{'1633': {80: 92}}
1615,Austin,United States,AUS,KAUS,30.1944999694824,-97.6698989868164,3673,Austin Bergstrom International Airport,,"{'1793': {99: 79, 75: 107}, '1819': {99: 79, 75: 64, 103: 64}, '1718': {99: 77}, '1691': {88: 101, 99: 79}, '1849': {99: 79}, '1611': {72: 79, 82: 110, 99: 75}, '1818': {75: 64, 103: 64}, '1759': {88: 65}, '1806': {75: 107, 102: 64, 103: 107}, '1749': {99: 77}, '1666': {99: 79}, '1727': {102: 64}, '1671': {75: 107, 103: 107}, '1860': {88: 65, 102: 80}, '1685': {99: 79, 102: 80}, '1748': {99: 75, 75: 108, 103: 108}, '1639': {99: 79}, '1858': {73: 81}, '1729': {102: 64}, '1865': {99: 79}, '1746': {74: 107, 99: 79}, '1799': {99: 79}, '1772': {99: 79}, '1633': {88: 101}, '1720': {99: 79}, '1668': {99: 79}, '1884': {99: 79}, '1631': {99: 75}, '1654': {75: 91}, '1670': {99: 79, 85: 64, 102: 80}, '1770': {88: 101, 99: 75}, '1867': {82: 64}, '1675': {82: 74}, '1679': {99: 79}, '1743': {88: 65, 82: 64, 75: 80, 103: 80}}"
1616,Asheville,United States,AVL,KAVL,35.4361991882324,-82.5418014526367,4007,Asheville Regional Airport,,"{'1822': {74: 65}, '1654': {75: 95}, '1859': {74: 107}, '1691': {74: 107}, '1611': {82: 109}, '1815': {74: 107}}"
1617,Scranton,United States,AVP,KAVP,41.3385009766,-75.7233963013,4286,Wilkes Barre Scranton International Airport,,"{'1818': {75: 95}, '1859': {74: 107}, '1654': {103: 91}}"
1618,Kalamazoo,United States,AZO,KAZO,42.2349014282227,-85.5521011352539,4039,Kalamazoo Battle Creek International Airport,,"{'1611': {83: 91}, '1675': {82: 102}}"
1619,Windsor Locks,United States,BDL,KBDL,41.9388999939,-72.6831970215,3825,Bradley International Airport,,"{'1611': {72: 74, 82: 109}, '1691': {88: 65, 99: 79}, '1668': {103: 91}, '1746': {99: 79}, '1770': {88: 65, 99: 79}, '1780': {75: 80, 103: 80}, '1727': {102: 80}, '1884': {88: 65, 99: 75}, '1806': {102: 79, 103: 102}, '1846': {99: 79}, '1654': {75: 64, 103: 64}, '1670': {99: 79}, '1791': {82: 64}, '1812': {88: 101}, '1671': {75: 80, 103: 80}, '1818': {75: 95, 103: 101}, '1748': {75: 80, 103: 80}, '1675': {82: 109}, '1639': {99: 79}, '1772': {99: 79}}"
1621,Seattle,United States,BFI,KBFI,47.5299987792969,-122.302001953125,3726,Boeing Field King County International Airport,,"{'1653': {89: 93}, '1690': {89: 93}}"
1622,Binghamton,United States,BGM,KBGM,42.20869827,-75.97979736,4129,Greater Binghamton/Edwin A Link field,,{'1818': {75: 95}}
1623,Bangor,United States,BGR,KBGR,44.8073997497559,-68.8281021118164,3463,Bangor International Airport,,"{'1822': {74: 65}, '1859': {74: 65}, '1758': {82: 90}}"
1624,Bar Harbor,United States,BHB,KBHB,44.45000076,-68.3615036,4025,Hancock County-Bar Harbor Airport,,{'1633': {80: 92}}
1625,Birmingham,United States,BHM,KBHM,33.56290054,-86.75350189,3811,Birmingham-Shuttlesworth International Airport,,"{'1746': {99: 79}, '1718': {99: 79}, '1772': {99: 79}, '1611': {82: 109}, '1818': {103: 91}, '1780': {103: 102}, '1668': {103: 91}, '1884': {99: 79}, '1654': {75: 91, 103: 91}, '1671': {75: 107, 103: 107}, '1770': {99: 79}, '1666': {99: 79}, '1639': {99: 79}}"
1626,Billings,United States,BIL,KBIL,45.8077011108398,-108.542999267578,4021,Billings Logan International Airport,,"{'1857': {80: 92}, '1746': {74: 107}, '1670': {102: 65}, '1791': {82: 64}, '1724': {80: 92}, '1739': {74: 64}, '1699': {80: 92}, '1703': {80: 92}, '1803': {80: 92}}"
1627,Bismarck,United States,BIS,KBIS,46.7727012634277,-100.746002197266,4083,Bismarck Municipal Airport,,"{'1746': {74: 107}, '1670': {85: 64}, '1859': {74: 65}, '1739': {74: 107}}"
1628,Bellingham,United States,BLI,KBLI,48.7928009033203,-122.53800201416,3777,Bellingham International Airport,,"{'1746': {73: 79, 74: 84}, '1799': {74: 107}, '1849': {74: 107}, '1748': {74: 107}, '1830': {74: 107}, '1979': {73: 79}, '1739': {74: 107}}"
1629,Belleville,United States,BLV,KBLV,38.5452,-89.835197,3790,Scott AFB/Midamerica Airport,,{'1859': {74: 107}}
1630,Bloomington,United States,BMI,KBMI,40.47710037,-88.91590118,4037,Central Illinois Regional Airport at Bloomington-Normal,,"{'1770': {85: 64}, '1670': {85: 64}, '1859': {74: 65}}"
1631,Nashville,United States,BNA,KBNA,36.1245002746582,-86.6781997680664,3690,Nashville International Airport,,"{'1793': {99: 77}, '1611': {82: 109}, '1836': {72: 75, 99: 79}, '1691': {99: 79}, '1819': {99: 79}, '1718': {99: 79}, '1818': {99: 79, 103: 91}, '1780': {75: 80, 103: 102}, '1806': {103: 102}, '1748': {99: 79, 82: 80, 75: 80, 103: 80}, '1651': {99: 79}, '1772': {99: 79}, '1767': {99: 79}, '1671': {75: 80, 103: 80}, '1849': {99: 79}, '1655': {99: 79}, '1850': {99: 79}, '1742': {99: 79}, '1639': {99: 75}, '1615': {99: 79}, '1824': {99: 79}, '1746': {99: 79}, '1714': {99: 79}, '1676': {99: 79}, '1633': {99: 79}, '1877': {99: 79}, '1668': {103: 103}, '1884': {99: 79}, '1758': {99: 79, 103: 90}, '1654': {75: 64, 103: 90}, '1670': {99: 79, 85: 65}, '1825': {99: 79}, '1886': {85: 64}, '1770': {99: 79}, '1685': {99: 79}, '1675': {82: 65, 99: 79}, '1648': {99: 79}, '1743': {82: 91}}"
1632,Boise,United States,BOI,KBOI,43.56439972,-116.2229996,3495,Boise Air Terminal/Gowen field,,"{'1819': {99: 79, 75: 64, 103: 64}, '1670': {99: 79, 102: 64}, '1791': {82: 65}, '1867': {82: 79}, '1746': {74: 107, 99: 79}, '1700': {99: 79}, '1799': {99: 79}}"
1633,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,3448,General Edward Lawrence Logan International Airport,,"{'1589': {66: 101}, '1836': {88: 101}, '1662': {82: 65}, '1860': {88: 65, 102: 82}, '1884': {88: 65}, '1611': {72: 74, 82: 110, 99: 79}, '1759': {88: 65}, '1555': {95: 96}, '1718': {88: 101, 99: 79}, '1655': {82: 102}, '1651': {102: 79}, '1791': {82: 84, 101: 80}, '1726': {80: 92}, '1671': {88: 101, 75: 80, 100: 64, 103: 80}, '1849': {88: 65, 73: 79}, '1811': {93: 113}, '1642': {72: 74}, '1846': {88: 65}, '1770': {88: 65, 72: 74, 82: 65}, '1624': {80: 92}, '1865': {88: 65}, '1851': {88: 101}, '1772': {99: 79}, '1631': {99: 79}, '1838': {88: 101}, '1797': {100: 65}, '1602': {100: 64}, '1670': {88: 65, 99: 79, 102: 81}, '1614': {80: 92}, '1654': {88: 101, 75: 66, 103: 66}, '1847': {80: 92}, '1729': {102: 81}, '1767': {99: 79}, '1600': {80: 92}, '1880': {75: 95}, '1615': {88: 101}, '1743': {88: 101, 82: 91, 75: 80, 103: 80}, '1793': {88: 101}, '1819': {88: 65, 75: 65, 103: 65}, '1606': {80: 92}, '1691': {88: 65, 100: 64}, '1826': {73: 113, 93: 113}, '1818': {88: 101, 75: 101, 103: 101}, '1780': {75: 84, 103: 84}, '1840': {80: 92}, '1806': {88: 65, 75: 80, 100: 64, 102: 65, 103: 80}, '1795': {80: 92}, '1867': {82: 79}, '1727': {88: 101, 102: 65}, '1781': {99: 79}, '1771': {75: 95}, '1748': {88: 65, 82: 79, 75: 84, 102: 82, 103: 84}, '1831': {80: 92}, '1737': {73: 113, 93: 113}, '1639': {88: 101, 99: 79}, '1858': {88: 65, 73: 79}, '1824': {88: 101}, '1746': {88: 65, 82: 79}, '1648': {88: 101}, '1868': {80: 92}, '1668': {88: 101, 75: 64, 103: 64}, '1758': {75: 64, 103: 64}, '1877': {99: 79}, '1755': {80: 92}, '1812': {88: 65}, '1685': {88: 101, 102: 80}, '1675': {88: 101, 82: 79}, '1742': {88: 101}, '1813': {88: 65, 73: 79}, '1637': {88: 101}}"
1634,Beaumont,United States,BPT,KBPT,29.9507999420166,-94.0206985473633,3612,Southeast Texas Regional Airport,,{'1671': {103: 103}}
1635,Baton Rouge,United States,BTR,KBTR,30.53319931,-91.14959717,3846,"Baton Rouge Metropolitan, Ryan Field",,"{'1654': {75: 91, 103: 91}, '1671': {103: 102}, '1611': {82: 64}}"
1636,Burlington,United States,BTV,KBTV,44.4719009399,-73.1532974243,3711,Burlington International Airport,,"{'1859': {74: 107}, '1685': {102: 96}, '1818': {75: 101, 103: 101}, '1668': {75: 91, 103: 91}, '1758': {82: 90}, '1743': {88: 101}}"
1637,Buffalo,United States,BUF,KBUF,42.94049835,-78.73220062,3820,Buffalo Niagara International Airport,,"{'1611': {82: 110}, '1691': {99: 79}, '1746': {99: 79}, '1633': {88: 101}, '1770': {88: 65, 99: 79}, '1884': {99: 79}, '1806': {102: 80}, '1758': {82: 90}, '1654': {75: 64, 103: 64}, '1819': {99: 79}, '1772': {99: 79}, '1818': {75: 95}, '1675': {82: 109}, '1639': {99: 79}, '1743': {88: 101, 82: 90}}"
1638,Burbank,United States,BUR,KBUR,34.2006988525391,-118.359001159668,3644,Bob Hope Airport,,"{'1746': {99: 79}, '1670': {99: 79}, '1865': {99: 79}, '1819': {99: 79}, '1869': {99: 79}, '1799': {99: 79}, '1743': {88: 65}, '1858': {73: 79}}"
1639,Baltimore,United States,BWI,KBWI,39.17539978,-76.66829681,3849,Baltimore/Washington International Thurgood Marshall Airport,,"{'1836': {82: 102, 99: 79}, '1791': {82: 65, 100: 64}, '1819': {99: 79, 75: 66, 103: 66}, '1619': {99: 80}, '1606': {99: 79}, '1856': {99: 79}, '1748': {99: 79, 102: 80}, '1651': {99: 79, 102: 95}, '1767': {99: 79}, '1671': {75: 108, 100: 65, 103: 108}, '1849': {99: 79}, '1850': {99: 79}, '1781': {99: 75}, '1737': {99: 79}, '1772': {99: 79}, '1631': {99: 80}, '1807': {99: 79}, '1797': {100: 65}, '1884': {72: 74, 99: 79}, '1670': {99: 79, 102: 65}, '1712': {99: 79}, '1779': {99: 79}, '1654': {99: 79, 75: 64, 103: 64}, '1599': {99: 79}, '1770': {72: 74, 99: 79}, '1774': {99: 79}, '1615': {99: 79}, '1824': {99: 75}, '1802': {99: 79}, '1743': {82: 102}, '1793': {99: 79}, '1611': {72: 79, 82: 109, 99: 79}, '1718': {99: 79}, '1691': {72: 74, 99: 79, 100: 65}, '1818': {75: 95, 103: 64}, '1780': {75: 80, 103: 80}, '1806': {102: 64, 103: 100}, '1843': {99: 79}, '1676': {99: 79}, '1867': {82: 65, 99: 79}, '1860': {102: 81}, '1655': {99: 79}, '1846': {72: 74, 99: 79}, '1832': {99: 79}, '1729': {102: 79}, '1760': {99: 75}, '1746': {72: 79, 99: 79, 100: 65}, '1714': {99: 79}, '1648': {99: 79}, '1858': {99: 79}, '1633': {88: 101, 99: 79}, '1694': {99: 79}, '1877': {99: 79}, '1625': {99: 79}, '1812': {99: 79}, '1667': {99: 79}, '1675': {82: 109, 99: 79}, '1742': {99: 79}, '1734': {99: 75}, '1637': {99: 79}}"
1640,Bozeman,United States,BZN,KBZN,45.77750015,-111.1529999,4020,Gallatin Field,,"{'1746': {74: 107}, '1670': {85: 64, 102: 79}, '1791': {82: 64}, '1739': {74: 107}}"
1641,Columbia,United States,CAE,KCAE,33.9388008117676,-81.119499206543,3561,Columbia Metropolitan Airport,,"{'1654': {75: 95}, '1671': {103: 102}, '1611': {82: 74}}"
1642,Akron,United States,CAK,KCAK,40.9160995483398,-81.4421997070312,4112,Akron Canton Regional Airport,,"{'1654': {75: 91, 103: 91}, '1670': {99: 79}, '1818': {103: 91}, '1633': {72: 74}, '1770': {72: 74}, '1611': {72: 74, 82: 109, 99: 79}, '1668': {103: 91}, '1884': {72: 74}, '1758': {72: 74, 99: 79}}"
1645,Cape Girardeau,United States,CGI,KCGI,37.2252998352051,-89.57080078125,5728,Cape Girardeau Regional Airport,,{'1877': {80: 92}}
1646,Chattanooga,United States,CHA,KCHA,35.0353012084961,-85.2037963867187,3578,Lovell Field,,"{'1822': {74: 65}, '1611': {82: 109, 83: 91}, '1859': {74: 107}, '1671': {103: 102}, '1654': {75: 95, 103: 91}}"
1647,Charlottesville VA,United States,CHO,KCHO,38.138599395752,-78.4529037475586,4015,Charlottesville Albemarle Airport,,"{'1654': {75: 95, 103: 91}, '1818': {75: 95}}"
1648,Charleston,United States,CHS,KCHS,32.89860153,-80.04049683,3806,Charleston Air Force Base-International Airport,,"{'1654': {75: 95, 103: 90}, '1631': {99: 79}, '1772': {99: 79}, '1611': {82: 64, 99: 79}, '1718': {99: 79}, '1818': {103: 91}, '1780': {103: 102}, '1633': {88: 101}, '1639': {99: 79}, '1758': {82: 90}, '1743': {88: 65, 82: 102}}"
1649,Cedar Rapids,United States,CID,KCID,41.8847007751465,-91.7108001708984,4043,The Eastern Iowa Airport,,"{'1822': {74: 65}, '1611': {83: 91}, '1670': {85: 64}, '1859': {74: 107}, '1746': {74: 107}, '1815': {74: 107}, '1739': {74: 107}}"
1650,Clarksburg,United States,CKB,KCKB,39.2966003418,-80.2281036377,5730,North Central West Virginia Airport,,{'1859': {74: 65}}
1651,Cleveland,United States,CLE,KCLE,41.4117012024,-81.8498001099,3486,Cleveland Hopkins International Airport,,"{'1611': {82: 74}, '1691': {102: 65}, '1746': {99: 79, 102: 81}, '1770': {102: 79}, '1780': {103: 102}, '1727': {102: 96}, '1806': {102: 79, 103: 102}, '1819': {102: 65}, '1671': {75: 64, 103: 64}, '1860': {102: 81}, '1748': {102: 80}, '1846': {102: 64}, '1639': {99: 79}, '1729': {102: 65}, '1680': {102: 95}, '1772': {72: 79, 99: 79}, '1633': {102: 80}, '1631': {99: 79}, '1694': {102: 95}, '1654': {75: 64, 103: 64}, '1670': {85: 65, 102: 65}, '1886': {85: 64}, '1884': {102: 79}, '1880': {102: 95}, '1685': {102: 80}, '1743': {82: 91}, '1637': {102: 95}}"
1652,College Station,United States,CLL,KCLL,30.58860016,-96.36380005,3715,Easterwood Field,,{'1671': {103: 102}}
1653,Port Angeles,United States,CLM,KCLM,48.1202011108398,-123.5,5731,William R Fairchild International Airport,,{'1621': {89: 93}}
1654,Charlotte,United States,CLT,KCLT,35.2140007019043,-80.9430999755859,3876,Charlotte Douglas International Airport,,"{'1708': {103: 90}, '1635': {75: 91, 103: 91}, '1725': {75: 95}, '1884': {75: 65, 103: 65}, '1741': {103: 91}, '1798': {75: 95, 103: 90}, '1882': {103: 90}, '1655': {75: 91}, '1651': {75: 64, 103: 64}, '1642': {75: 90, 103: 91}, '1767': {75: 64, 103: 64}, '1671': {75: 66, 103: 66}, '1850': {75: 64, 103: 64}, '1719': {103: 91}, '1756': {103: 90}, '1838': {75: 64, 103: 64}, '1807': {75: 64, 103: 64}, '1797': {75: 95, 103: 90}, '1692': {75: 95}, '1763': {75: 95}, '1665': {75: 90, 103: 91}, '1670': {75: 66, 103: 66}, '1647': {75: 95, 103: 91}, '1774': {75: 64, 103: 64}, '1854': {75: 95}, '1869': {75: 66, 103: 66}, '1793': {103: 64}, '1860': {75: 66, 103: 66}, '1606': {75: 64, 103: 64}, '1785': {103: 91}, '1770': {99: 79, 75: 66, 103: 66}, '1780': {75: 64, 103: 64}, '1816': {75: 95, 103: 91}, '1689': {75: 95, 103: 90}, '1843': {75: 64, 103: 64}, '1880': {75: 65, 103: 65}, '1706': {75: 91, 103: 91}, '1625': {75: 91, 103: 91}, '1867': {82: 65, 75: 65, 103: 65}, '1721': {103: 90}, '1858': {75: 65, 103: 65}, '1729': {75: 66, 103: 66}, '1746': {75: 66, 103: 66}, '1714': {75: 95, 103: 91}, '1733': {75: 64, 103: 64}, '1791': {82: 64, 75: 64, 103: 64}, '1684': {75: 95}, '1758': {82: 100, 75: 66, 103: 66}, '1825': {75: 91}, '1824': {75: 64, 103: 64}, '1832': {75: 65, 103: 65}, '1742': {75: 64, 103: 64}, '1836': {75: 66, 103: 66}, '1637': {75: 65, 103: 65}, '1617': {75: 91, 103: 91}, '1662': {75: 91, 103: 91}, '1885': {75: 95, 103: 91}, '1819': {75: 66, 103: 66}, '1619': {75: 65, 103: 65}, '1782': {75: 91, 103: 91}, '1727': {75: 90, 103: 90}, '1718': {99: 75}, '1856': {75: 64, 103: 64}, '1722': {75: 95}, '1849': {75: 65, 103: 65}, '1713': {75: 95, 103: 91}, '1842': {75: 95, 103: 91}, '1851': {75: 91, 103: 90}, '1616': {75: 95, 103: 90}, '1604': {75: 95}, '1898': {103: 90}, '1894': {103: 91}, '1631': {75: 64, 103: 64}, '1818': {75: 84, 103: 82}, '1812': {75: 79, 103: 76}, '1743': {88: 101, 82: 102, 75: 66, 103: 66}, '1611': {82: 110, 103: 64}, '1817': {103: 90}, '1691': {75: 64, 103: 64}, '1641': {75: 95}, '1806': {75: 66, 102: 65, 103: 66}, '1772': {99: 79}, '1667': {75: 91, 103: 90}, '1685': {75: 66, 103: 66}, '1748': {75: 66, 103: 66}, '1846': {75: 66, 103: 66}, '1639': {99: 79, 75: 101, 103: 101}, '1675': {82: 65, 75: 64, 103: 64}, '1760': {103: 91}, '1633': {88: 101, 75: 64, 103: 64}, '1668': {75: 64, 103: 64}, '1646': {75: 91}, '1877': {75: 64, 103: 64}, '1886': {85: 64}, '1900': {103: 90}, '1771': {75: 64, 103: 64}, '1648': {75: 64, 103: 64}, '1813': {75: 65, 103: 65}, '1734': {75: 64, 103: 64}}"
1655,Columbus,United States,CMH,KCMH,39.9980010986328,-82.8918991088867,3759,Port Columbus International Airport,,"{'1819': {99: 79, 75: 65, 103: 65}, '1772': {99: 75}, '1791': {82: 102}, '1746': {99: 79}, '1633': {82: 102}, '1770': {99: 79}, '1611': {72: 74, 82: 79}, '1758': {103: 90}, '1691': {99: 79}, '1806': {102: 80, 103: 102}, '1846': {99: 79}, '1877': {99: 79}, '1631': {99: 79}, '1670': {99: 79}, '1671': {75: 108, 103: 108}, '1884': {99: 79}, '1748': {82: 80, 75: 80, 103: 80}, '1675': {82: 102}, '1639': {99: 79}, '1780': {103: 102}, '1743': {82: 102, 103: 90}}"
1656,Champaign,United States,CMI,KCMI,40.03919983,-88.27809906,4049,University of Illinois Willard Airport,,{'1806': {103: 102}}
1657,Colorado Springs,United States,COS,KCOS,38.805801391602,-104.70099639893,3819,City of Colorado Springs Municipal Airport,,"{'1611': {82: 80}, '1746': {74: 107}, '1671': {75: 107, 103: 107}, '1858': {73: 90}}"
1658,Columbia,United States,COU,KCOU,38.8180999755859,-92.219596862793,3719,Columbia Regional Airport,,"{'1671': {103: 102}, '1806': {103: 102}}"
1659,Casper,United States,CPR,KCPR,42.90800095,-106.4639969,3872,Casper-Natrona County International Airport,,{'1746': {74: 107}}
1660,Corpus Christi,United States,CRP,KCRP,27.7703990936279,-97.5011978149414,3744,Corpus Christi International Airport,,"{'1718': {99: 77}, '1671': {75: 64, 103: 103}}"
1661,Charleston,United States,CRW,KCRW,38.3731002807617,-81.5932006835937,4285,Yeager Airport,,"{'1611': {82: 64, 83: 91}, '1797': {100: 64}, '1654': {75: 95, 103: 91}}"
1662,Cincinnati,United States,CVG,KCVG,39.0488014221,-84.6678009033,3488,Cincinnati Northern Kentucky International Airport,,"{'1611': {82: 109, 83: 91}, '1836': {82: 102}, '1691': {82: 79}, '1860': {82: 65}, '1818': {82: 102, 75: 91, 103: 91}, '1780': {103: 102}, '1806': {82: 102, 103: 102}, '1815': {74: 107}, '1859': {74: 65}, '1867': {82: 80}, '1671': {103: 102}, '1668': {103: 91}, '1748': {82: 65}, '1846': {82: 109}, '1639': {82: 102}, '1712': {82: 102}, '1824': {82: 102}, '1746': {82: 84}, '1633': {82: 79}, '1838': {82: 102}, '1884': {82: 109}, '1758': {82: 90}, '1654': {75: 91, 103: 91}, '1877': {82: 90}, '1670': {85: 64}, '1886': {85: 64}, '1770': {82: 109}, '1767': {82: 102}, '1675': {82: 102}, '1743': {82: 91}}"
1663,Wassau,United States,CWA,KCWA,44.7775993347,-89.6668014526,4045,Central Wisconsin Airport,,{'1806': {103: 103}}
1665,Daytona Beach,United States,DAB,KDAB,29.179899,-81.058098,3950,Daytona Beach International Airport,,"{'1654': {75: 90, 103: 90}, '1611': {82: 110}}"
1666,Dallas,United States,DAL,KDAL,32.8470993041992,-96.8517990112305,3502,Dallas Love Field,,"{'1760': {99: 79}, '1793': {99: 75}, '1718': {99: 79}, '1887': {99: 79}, '1730': {99: 79}, '1764': {99: 79}, '1720': {99: 77}, '1850': {99: 79}, '1877': {99: 79}, '1609': {99: 77}, '1802': {99: 79}, '1749': {99: 77}, '1599': {99: 79}, '1625': {99: 79}, '1767': {99: 79}, '1615': {99: 77}, '1679': {99: 79}}"
1667,Dayton,United States,DAY,KDAY,39.902400970459,-84.2193984985352,3627,James M Cox Dayton International Airport,,"{'1611': {72: 74, 82: 109}, '1818': {75: 91, 103: 91}, '1668': {75: 91, 103: 91}, '1758': {103: 103}, '1806': {103: 102}, '1654': {75: 91, 103: 91}, '1670': {99: 79}, '1671': {75: 64, 103: 64}, '1884': {72: 74}, '1675': {82: 102}, '1639': {99: 79}, '1770': {99: 79}}"
